,Title,Url,Date,Summary,Industry
303,How can truck makers control the connected truck experience?,https://www.automotiveworld.com/articles/how-can-truck-makers-control-the-connected-truck-experience/,"May 12, 2020","Truck manufacturers need to define where to focus their activities for a competitive advantage in the connected truck space, write Dr. Walter Rentzsch and Dr. Wilfried G. Aulbur",Automotive and Assembly
304,London’s micromobility future rests on targeted deployments,https://www.automotiveworld.com/articles/londons-micromobility-future-rests-on-targeted-deployments/,"May 12, 2020","With several dockless players having tried and failed in London, maximising micromobility potential in the capital will require more thoroughly planned deployment. By Jack Hunsley",Automotive and Assembly
305,COMMENT: Tesla needs to address its Twitter problem,https://www.automotiveworld.com/articles/comment-tesla-needs-to-address-its-twitter-problem/,"May 11, 2020","Instead of eccentric and reckless tweeting, Elon Musk should focus on cost-cutting and diversifying into new business areas such as the energy market, writes Alyssa Altman",Automotive and Assembly
306,Ford’s collaborative approach to micromobility pleases city planners,https://www.automotiveworld.com/articles/fords-collaborative-approach-to-micromobility-pleases-city-planners/,"May 11, 2020",A strategy to partner with city authorities leaves Spin well placed to take on start-ups that have gained an early lead. By Freddie Holmes,Automotive and Assembly
307,"For fleets, the connected truck experience is powered by data",https://www.automotiveworld.com/articles/for-fleets-the-connected-truck-experience-is-powered-by-data/,"May 11, 2020","It’s time to take a holistic approach to fleet connectivity and bring truck makers and operators onto the same page, say fleet operators. By Jack Hunsley",Automotive and Assembly
308,Why truck makers look to specialist providers for bespoke connectivity,https://www.automotiveworld.com/articles/why-truck-makers-look-to-specialist-providers-for-bespoke-connectivity/,"May 8, 2020","The connected truck opens up opportunities for third party suppliers, but what can they deliver that the major truck makers cannot? By Xavier Boucherat",Automotive and Assembly
309,Telematics transforms mobility management from guesswork into science,https://www.automotiveworld.com/articles/telematics-transforms-mobility-management-from-guesswork-into-science/,"May 8, 2020",Octo Telematics is revolutionising fleet management and automotive insurance with AI. Megan Lampinen finds out how,Automotive and Assembly
310,"More than autonomy: V2X is about a safer, smarter mobility ecosystem",https://www.automotiveworld.com/articles/more-than-autonomy-v2x-is-about-a-safer-smarter-mobility-ecosystem/,"May 7, 2020","It’s widely acknowledged that infrastructure connectivity will be required to make the most of autonomy, but there’s more to V2X than this, says Commsignia. By Xavier Boucherat",Automotive and Assembly
311,Intel doubles down on robotaxi bet,https://www.automotiveworld.com/articles/intel-doubles-down-on-robotaxi-bet/,"May 7, 2020",Megan Lampinen takes a closer look at the implications of Intel's acquisition of Moovit,Automotive and Assembly
312,The truck industry awaits the result of its coronavirus test,https://www.automotiveworld.com/articles/the-truck-industry-awaits-the-result-of-its-coronavirus-test/,"May 7, 2020","The truck industry was expecting 2020 to be a bad year, but now its fate lies in the hands of the coronavirus. By Martin Kahl",Automotive and Assembly
313,Third parties and truck makers to join forces for the connected experience,https://www.automotiveworld.com/articles/third-parties-and-truck-makers-to-join-forces-for-the-connected-experience/,"May 7, 2020","A consolidation of the third-party telematics market is inevitable, says Fleet Complete's Sandeep Kar. By Freddie Holmes",Automotive and Assembly
314,‘Jeep hack’ dismissed on the basis of speculation,https://www.automotiveworld.com/articles/jeep-hack-dismissed-on-the-basis-of-speculation/,"May 6, 2020","The infamous Jeep hack has been tossed out of court, setting a precedent for future automotive cyber security lawsuits. Freddie Holmes reports",Automotive and Assembly
315,"Trucking already on the fast-track to electrification, says Einride",https://www.automotiveworld.com/articles/trucking-already-on-the-fast-track-to-electrification-says-einride/,"May 6, 2020",Swedish start-up Einride believes that an electric trucking future will come sooner than most think. Jack Hunsley speaks to Chief Executive Robert Falck,Automotive and Assembly
316,Tier 1s are essential partners in the connected truck project,https://www.automotiveworld.com/articles/tier-1s-are-essential-partners-in-the-connected-truck-project/,"May 6, 2020","Continental and more will bring real time data to the connected truck, along with added well-being for drivers. They will likely prove indispensable partners. By Xavier Boucherat",Automotive and Assembly
317,COMMENT: Could cold-formed connectors boost electric vehicle mileage?,https://www.automotiveworld.com/articles/comment-could-cold-formed-connectors-boost-electric-vehicle-mileage/,"May 5, 2020",Jeff Kiernan highlights the contribution of power connectors to improving EV mileage and the benefits of cold forming in their manufacture,Automotive and Assembly
318,Electric vehicle sales—a global snapshot in uncertain times,https://www.automotiveworld.com/articles/electric-vehicle-sales-a-global-snapshot-in-uncertain-times/,"May 5, 2020","In the face of uncertainty, automakers, suppliers and investors must question and re-evaluate their electric vehicle goals for 2020 and beyond, write Andreas Radics and Marian Asche",Automotive and Assembly
319,"Interview: Isaac Sloan, Chief Information Officer, Nikola Motor Company",https://www.automotiveworld.com/articles/interview-isaac-sloan-chief-information-officer-nikola-motor-company/,"May 5, 2020","It might make headlines with hydrogen, but Nikola Motor is also eager to master truck connectivity. By Jack Hunsley",Automotive and Assembly
320,How are dealers responding to COVID-19?,https://www.automotiveworld.com/articles/how-are-dealers-responding-to-covid-19/,"May 4, 2020","Vehicle retailers are exploring alternatives to the traditional forecourt interaction in light of the pandemic, writes Megan Lampinen",Automotive and Assembly
321,How are automakers ramping up electrification?,https://www.automotiveworld.com/articles/how-are-automakers-ramping-up-electrification/,"May 4, 2020",Jack Hunsley takes a look at the major automakers' electric vehicle strategies,Automotive and Assembly
322,Volvo creates an open ecosystem for connected trucks,https://www.automotiveworld.com/articles/volvo-creates-an-open-ecosystem-for-connected-trucks/,"May 4, 2020","By opening its fleet management platform to outsiders, the truck maker not only maintains control of the user experience, but also enriches it. By Freddie Holmes",Automotive and Assembly
323,Chinese start-up eyes robotaxi leadership,https://www.automotiveworld.com/articles/chinese-start-up-eyes-robotaxi-leadership/,"May 1, 2020",AutoX Chief Operating Officer Jewel Li speaks to Megan Lampinen about the company's bullish vision for autonomous ride-hailing,Automotive and Assembly
324,Time already ticking on electric commercial vehicle adoption,https://www.automotiveworld.com/articles/time-already-ticking-on-electric-commercial-vehicle-adoption/,"May 1, 2020","With more low emission zones expected this decade, now is the moment for CV players to get to grips with electrification. By Jack Hunsley",Automotive and Assembly
325,Telematics offers fleets a quick route to cheaper truck insurance,https://www.automotiveworld.com/articles/telematics-offers-fleets-a-quick-route-to-cheaper-truck-insurance/,"April 30, 2020",Greater connectivity and data analysis offers fleets a route to cheaper insurance—and a lifeline for the commercial vehicle insurance industry. By Xavier Boucherat,Automotive and Assembly
326,One SAFE bet: new US vehicle emissions rule is headed for court,https://www.automotiveworld.com/articles/one-safe-bet-new-us-vehicle-emissions-rule-is-headed-for-court/,"April 30, 2020","The Trump administration believes the SAFE Vehicles rule makes cars safer and cheaper, but a legal challenge by automakers and US states appears inevitable. By Ian Graig",Automotive and Assembly
327,Why simulation is the cornerstone of autonomous vehicle development,https://www.automotiveworld.com/articles/why-simulation-is-the-cornerstone-of-autonomous-vehicle-development/,"April 30, 2020","Although the AV is a physical product, bringing it to market relies on comprehensive and flexible virtual development. By Jack Hunsley",Automotive and Assembly
328,"In-wheel motors make sense for electric vehicles, say suppliers",https://www.automotiveworld.com/articles/in-wheel-motors-make-sense-for-electric-vehicles-say-suppliers/,"April 30, 2020",A handful of new and emerging players are looking to house vital propulsion systems within the wheel itself. Freddie Holmes investigates,Automotive and Assembly
329,Silicon Valley start-up promises fundamental change in ADAS economics,https://www.automotiveworld.com/articles/silicon-valley-start-up-promises-fundamental-change-in-adas-economics/,"April 29, 2020","Phantom AI's CEO cut his teeth on Tesla's Autopilot, but is now putting his own stamp on advanced driving assistance. By Megan Lampinen",Automotive and Assembly
330,"COMMENT: As CASE technology evolves, material quality takes on new importance",https://www.automotiveworld.com/articles/comment-as-case-technology-evolves-material-quality-takes-on-new-importance/,"April 29, 2020","Connected, autonomous and electric vehicles require new material specifications, and material analysis technologies must adapt to support these new innovations, writes Matt Kreiner",Automotive and Assembly
331,Can decentralised e-roaming democratise electric vehicle charging?,https://www.automotiveworld.com/articles/can-decentralised-e-roaming-democratise-electric-vehicle-charging/,"April 29, 2020","It’s not just a lack of infrastructure that’s frustrating EV use: multiple providers and standards mean an overly complex landscape, which one initiative aims to simplify. By Xavier Boucherat",Automotive and Assembly
332,New US emissions standards run counter to industry trends,https://www.automotiveworld.com/articles/new-us-emissions-standards-run-counter-to-industry-trends/,"April 28, 2020",ICCT Executive Director Drew Kodjak shares his view of the 'fundamental flaws' in the Safer Affordable Fuel-Efficient (SAFE) Vehicles Rule. By Megan Lampinen,Automotive and Assembly
333,3D printing speed essential for wider auto industry adoption,https://www.automotiveworld.com/articles/3d-printing-speed-essential-for-wider-auto-industry-adoption/,"April 28, 2020","Getting the most out of additive manufacturing will not just require costs to reduce, but also significant improvements in manufacturing speed. By Jack Hunsley",Automotive and Assembly
334,Subscriptions could one day make car ownership a 20th century relic,https://www.automotiveworld.com/articles/subscriptions-could-one-day-make-car-ownership-a-20th-century-relic/,"April 28, 2020","The future is slowly moving toward a subscription-based ‘Netflix for cars’. By Joern Buss, Robert Bauer, and Leslie Chacko",Automotive and Assembly
335,Charging infrastructure expansion must be accompanied by greater EV availability,https://www.automotiveworld.com/articles/charging-infrastructure-expansion-must-be-accompanied-by-greater-ev-availability/,"April 28, 2020","Access to chargers is a key concern for EV buyers. Chargepoint is keen to expand, but automakers must put the cars on the road, it says. By Xavier Boucherat",Automotive and Assembly
336,Will governments turn to scrappage schemes to stimulate vehicle sales?,https://www.automotiveworld.com/articles/will-governments-turn-to-scrappage-schemes-to-stimulate-vehicle-sales/,"April 27, 2020","Scrappage schemes could be introduced to stimulate vehicle sales, but their success depends on the way they are presented, write Neil Baylis and Alex Jennings",Automotive and Assembly
337,"Crisis spotlights truckers, but what does it mean for truck manufacturers?",https://www.automotiveworld.com/articles/crisis-spotlights-truckers-but-what-does-it-mean-for-truck-manufacturers/,"April 27, 2020",The commercial vehicle industry could be relatively well positioned to ride out this crisis. Megan Lampinen explores why,Automotive and Assembly
338,"For now, emerging markets prefer MaaS to vehicle subscriptions",https://www.automotiveworld.com/articles/for-now-emerging-markets-prefer-maas-to-vehicle-subscriptions/,"April 27, 2020","The growth of ride-hailing and micromobility in markets like Brazil means that subscription offerings will remain a niche, upmarket option. By Xavier Boucherat",Automotive and Assembly
339,Policy to continue spurring electric vehicle growth,https://www.automotiveworld.com/articles/policy-to-continue-spurring-electric-vehicle-growth/,"April 27, 2020","Electric vehicle sales around the world have relied on subsidies to keep prices down, and tax breaks to attract local manufacturing. Will the industry continue to rely on outside support, or go it alone? By Freddie Holmes",Automotive and Assembly
340,Auto steel giants look to clean power and carbon capture for green ambitions,https://www.automotiveworld.com/articles/auto-steel-giants-look-to-clean-power-and-carbon-capture-for-green-ambitions/,"April 24, 2020","The world of blast furnaces and coke ovens is not readily associated with environmental consciousness, but the technology to reduce emissions does exist. By Xavier Boucherat",Automotive and Assembly
341,Who will win in the post-COVID vehicle retail space?,https://www.automotiveworld.com/articles/who-will-win-in-the-post-covid-vehicle-retail-space/,"April 24, 2020",The imminent financial crisis could catch many auto retailers unawares. Marque Group's Allan Rushforth talks to Megan Lampinen about some of the likely scenarios,Automotive and Assembly
342,"As subscription models evolve, the rental sector will need to respond",https://www.automotiveworld.com/articles/as-subscription-models-evolve-the-rental-sector-will-need-to-respond/,"April 24, 2020","As new flexible ownership offerings stand at its gates, now is the moment for rental to truly embrace the future of mobility. By Jack Hunsley",Automotive and Assembly
343,Mastering telematics vital for maximising CASE potential,https://www.automotiveworld.com/articles/mastering-telematics-vital-for-maximising-case-potential/,"April 23, 2020","Connectivity may only account for one of the four CASE pillars, but mastering this field will unlock potential in all four strands. By Jack Hunsley",Automotive and Assembly
344,‘Spoofing’ becomes the automotive industry’s latest cyber threat,https://www.automotiveworld.com/articles/spoofing-becomes-the-automotive-industrys-latest-cyber-threat/,"April 23, 2020","Researchers have found ways to trick global positioning systems, leaving Level 2 autonomous vehicles in serious danger. By Freddie Holmes",Automotive and Assembly
345,"COMMENT: To succeed at CASE, automakers first need to succeed at COVID-19",https://www.automotiveworld.com/articles/comment-to-succeed-at-case-automakers-first-need-to-succeed-at-covid-19/,"April 23, 2020","Liquidity is key, and cash is king; as the coronavirus pandemic goes on, automakers will have increasingly difficult decisions to make about future technology investments, writes Martin Kahl",Automotive and Assembly
346,Adaptability essential for independent car subscription operators,https://www.automotiveworld.com/articles/adaptability-essential-for-independent-car-subscription-operators/,"April 23, 2020","In a highly competitive sector, independent subscription players must be prepared to twist and turn as consumer demand dictates. By Jack Hunsley",Automotive and Assembly
347,COMMENT: What does it take to get a car to fly?,https://www.automotiveworld.com/articles/comment-what-does-it-take-to-get-a-car-to-fly/,"April 22, 2020","There may still be many challenges to overcome to make urban air mobility a reality, companies are innovating quickly, writes Mike Ingram",Automotive and Assembly
348,Daimler and Volvo JV marks vote of confidence for fuel cell trucking,https://www.automotiveworld.com/articles/daimler-and-volvo-jv-marks-vote-of-confidence-for-fuel-cell-trucking/,"April 22, 2020",Megan Lampinen speaks to the trucking giants about their new fuel cell joint venture,Automotive and Assembly
349,Could ‘no strings attached’ subscriptions encourage EV uptake?,https://www.automotiveworld.com/articles/could-no-strings-attached-subscriptions-encourage-ev-uptake/,"April 22, 2020","Freddie Holmes looks into the growing number of electric vehicle subscriptions becoming available, and what they offer",Automotive and Assembly
350,"COMMENT: With crude prices in negative territory, what will be ‘the new oil’?",https://www.automotiveworld.com/articles/comment-with-crude-prices-in-negative-territory-what-will-be-the-new-oil/,"April 21, 2020","What began in March as an unofficial oil price war between Saudi Arabia and Russia has spiralled into a defining moment in the coronavirus crisis, writes Martin Kahl",Automotive and Assembly
351,"For autonomous driving, context is everything, says delivery giant",https://www.automotiveworld.com/articles/for-autonomous-driving-context-is-everything-says-delivery-giant/,"April 21, 2020","UPS will start some autonomous yard operations in London this year. To make autonomy work, says the company, the technology must fit the application. By Xavier Boucherat",Automotive and Assembly
352,Subscription models important for automakers—but some work better than others,https://www.automotiveworld.com/articles/subscription-models-important-for-automakers-but-some-work-better-than-others/,"April 21, 2020","Despite early setbacks, automakers will likely stick with subscription models. Success will depend on figuring out what consumers want to take advantage of: it's not necessarily choice. By Xavier Boucherat",Automotive and Assembly
353,How will autonomous cars change the user experience?,https://www.automotiveworld.com/articles/how-will-autonomous-cars-change-the-user-experience/,"April 21, 2020","When it comes to the autonomous vehicle user experience, the auto industry needs to offer something that’s both mind-blowing and unremarkable, writes Martin Kahl",Automotive and Assembly
354,Electrification presents ‘an incredible opportunity’ for automotive suppliers,https://www.automotiveworld.com/articles/electrification-presents-an-incredible-opportunity-for-automotive-suppliers/,"April 20, 2020",What are the supply chain implications for a mass market switch to EVs? By Megan Lampinen,Automotive and Assembly
355,"Vehicle subscription: it’s a lifestyle, says Lynk & CO",https://www.automotiveworld.com/articles/vehicle-subscription-its-a-lifestyle-says-lynk-co/,"April 20, 2020","Freddie Holmes speaks to Lynk & CO Chief Executive, Alain Visser, to see what makes a vehicle subscription brand desirable",Automotive and Assembly
356,Why the autonomous experience creates new data storage challenges,https://www.automotiveworld.com/articles/why-the-autonomous-experience-creates-new-data-storage-challenges/,"April 20, 2020",The autonomous vehicle promises experiences which will depend on a mix of solid state and cloud-based data storage. By Xavier Boucherat,Automotive and Assembly
357,JLR’s all-electric Havn service adds premium touch to ride-hailing,https://www.automotiveworld.com/articles/jlrs-all-electric-havn-service-adds-premium-touch-to-ride-hailing/,"April 17, 2020",Freddie Holmes learns more about the zero emissions mobility service that aims to replicate a spa experience,Automotive and Assembly
358,Autonomous vehicle interiors inspired by public transit and home living,https://www.automotiveworld.com/articles/autonomous-vehicle-interiors-inspired-by-public-transit-and-home-living/,"April 17, 2020","Autonomous vehicle interiors must take into account basic human needs for the ideal in-vehicle experience, writes Freddie Holmes",Automotive and Assembly
359,Is the supply chain ready for zero-emission vehicles?,https://www.automotiveworld.com/articles/is-the-supply-chain-ready-for-zero-emission-vehicles/,"April 16, 2020","Jon Beasley, Director, Technology and Projects at the Advanced Propulsion Centre, discusses supply chain readiness for an electric future with Megan Lampinen",Automotive and Assembly
360,Mobile charging gives electric vehicle industry time to mature,https://www.automotiveworld.com/articles/mobile-charging-gives-electric-vehicle-industry-time-to-mature/,"April 16, 2020","The provision of mobile chargers that serve temporary electric vehicle charging needs is an emerging business within the EV charging industry, writes Scott Shepard",Automotive and Assembly
361,The autonomous vehicle user experience must be built around flexibility,https://www.automotiveworld.com/articles/the-autonomous-vehicle-user-experience-must-be-built-around-flexibility/,"April 16, 2020","In a world of autonomous vehicles, offering flexibility and personalisation will be the key to generating revenue. By Jack Hunsley",Automotive and Assembly
362,Distribution yards ‘ripe’ for autonomous trucks,https://www.automotiveworld.com/articles/distribution-yards-ripe-for-autonomous-trucks/,"April 15, 2020","Megan Lampinen takes a closer look at the potential for automated, zero-emission yard trucks",Automotive and Assembly
363,Connected and autonomous vehicle success depends on robust regulation,https://www.automotiveworld.com/articles/connected-and-autonomous-vehicle-success-depends-on-robust-regulation/,"April 15, 2020","The UK is regarded as a frontrunner with respect to the introduction and evolution of legislation and regulations for connected and autonomous vehicles, writes Steven Baker",Automotive and Assembly
364,Trust is the autonomous vehicle deal breaker,https://www.automotiveworld.com/articles/trust-is-the-autonomous-vehicle-deal-breaker/,"April 15, 2020","Autonomous vehicle interior concepts like the office on wheels will not hold without trust, and this has big implications for the user experience. By Xavier Boucherat",Automotive and Assembly
365,Brazil exemplifies the auto industry’s CASE challenge,https://www.automotiveworld.com/articles/brazil-exemplifies-the-auto-industrys-case-challenge/,"April 14, 2020","Connected, autonomous and electrified mobility solutions are low on the list for most Brazilian customers—but there’s growing potential for mobility as a service. By Martin Kahl",Automotive and Assembly
366,From cars to ventilators: how the auto industry can help fight COVID-19,https://www.automotiveworld.com/articles/from-cars-to-ventilators-how-the-auto-industry-can-help-fight-covid-19/,"April 14, 2020",Jack Hunsley learns how players such as Jaguar Land Rover are using 3D printing to help in the fight against the coronavirus,Automotive and Assembly
367,"For Nio, seamless functionality is key to autonomous vehicle success",https://www.automotiveworld.com/articles/for-nio-seamless-functionality-is-key-to-autonomous-vehicle-success/,"April 14, 2020","Nio Europe’s Vice President, Hui Zhang, tells Jack Hunsley how the Chinese automaker is designing the future autonomous vehicle user experience",Automotive and Assembly
368,3D situational awareness sets new camera benchmark,https://www.automotiveworld.com/articles/3d-situational-awareness-sets-new-camera-benchmark/,"April 14, 2020","New camera technology brings together perception, localisation and comprehension for an unprecedented level of intelligence and functionality, writes Megan Lampinen",Automotive and Assembly
369,COMMENT: Everything will be different post COVID-19—and automakers will need to adapt,https://www.automotiveworld.com/articles/comment-everything-will-be-different-post-covid-19-and-automakers-will-need-to-adapt/,"April 13, 2020","Automakers should not wait until the COVID-19 crisis is over to prepare for recovery—they should start their engines now, writes Philip Beil",Automotive and Assembly
370,"Real-world insight will shape the autonomous experience, says Renault",https://www.automotiveworld.com/articles/real-world-insight-will-shape-the-autonomous-experience-says-renault/,"April 13, 2020","From robotaxis to conditional automation, the automaker is investigating what riders may need both inside and outside the vehicle. By Freddie Holmes",Automotive and Assembly
371,Urban mobility solutions in Brazil hampered by a lack of planning,https://www.automotiveworld.com/articles/urban-mobility-solutions-in-brazil-hampered-by-a-lack-of-planning/,"April 13, 2020","Authorities have been unable to keep pace with rapid urbanisation in Brazil, creating challenging conditions for public transport and new mobility services. By Xavier Boucherat",Automotive and Assembly
372,COMMENT: How to build the AI infrastructure for a future of autonomous driving,https://www.automotiveworld.com/articles/comment-how-to-build-the-ai-infrastructure-for-a-future-of-autonomous-driving/,"April 13, 2020","By investing now in end-to-end autonomous vehicle development, companies can better prepare for the widespread deployment of safe self-driving cars, writes Danny Shapiro",Automotive and Assembly
373,"Despite falling sales, automakers must be ready for business after COVID-19",https://www.automotiveworld.com/articles/despite-falling-sales-automakers-must-be-ready-for-business-after-covid-19/,"April 10, 2020","Sales figures from markets around the globe make for grim reading, but COVID-19 will pass, and the supply chain must stay strong to quickly resume business as usual. By Xavier Boucherat",Automotive and Assembly
374,Tropicalisation the cornerstone of Brazilian MaaS success,https://www.automotiveworld.com/articles/tropicalisation-the-cornerstone-of-brazilian-maas-success/,"April 10, 2020","Despite Uber’s huge success, entering Brazil’s MaaS market is by no means a guaranteed win. By Jack Hunsley",Automotive and Assembly
375,What does it take to supply China’s CV market?,https://www.automotiveworld.com/articles/what-does-it-take-to-supply-chinas-cv-market/,"April 9, 2020",Knorr-Bremse is building on its braking expertise to meet the high-tech demands from China's CV players. By Megan Lampinen,Automotive and Assembly
376,"BRT has changed Brazil, but now operators must look to the future",https://www.automotiveworld.com/articles/brt-has-changed-brazil-but-now-operators-must-look-to-the-future/,"April 9, 2020","Bus Rapid Transit, born in Brazil, has improved the lives of millions. With some help from China, Brazilian cities could now be looking to modernise systems. By Xavier Boucherat",Automotive and Assembly
377,Fortified balance sheets essential for auto industry’s coronavirus survival,https://www.automotiveworld.com/articles/fortified-balance-sheets-essential-for-auto-industrys-coronavirus-survival/,"April 8, 2020","Automotive companies are tapping liquidity, protecting cash reserves and battening down the financial hatches as survival mode kicks in, writes Megan Lampinen",Automotive and Assembly
378,"COMMENT: Four cyber threats to connected, autonomous fleets",https://www.automotiveworld.com/articles/comment-four-cyber-threats-to-connected-autonomous-fleets/,"April 8, 2020","These specific high-level threats could be used by hackers to exploit and control connected fleet vehicles, writes Moshe Shlisel",Automotive and Assembly
379,"For Brazil’s autonomous vehicle aspirations, the only way is up",https://www.automotiveworld.com/articles/for-brazils-autonomous-vehicle-aspirations-the-only-way-is-up/,"April 8, 2020",Tough terrain and cheap labour continue to challenge the business case for autonomous vehicles in Brazil. By Freddie Holmes,Automotive and Assembly
380,AI to power step change in factory inspection,https://www.automotiveworld.com/articles/ai-to-power-step-change-in-factory-inspection/,"April 7, 2020",Could a California start-up help manufacturers harness AI-powered computer vision detection on the factory floor? Megan Lampinen investigates,Automotive and Assembly
381,COVID-19 sullies otherwise positive trends in Brazilian trucking,https://www.automotiveworld.com/articles/covid-19-sullies-otherwise-positive-trends-in-brazilian-trucking/,"April 7, 2020","Roberto Cortes, Chief Executive of VW Caminhões e Ônibus, tells Freddie Holmes that Brazil's truck market is in an 'unprecedented' scenario",Automotive and Assembly
382,Autonomous vehicles: Driving regulatory and liability challenges,https://www.automotiveworld.com/articles/autonomous-vehicles-driving-regulatory-and-liability-challenges/,"April 7, 2020","All those involved in the AV industry must carefully assess the impact of AV technology on the existing legal landscape, write Rebecca Chaney, Maarten Stassen and Evan Chuck",Automotive and Assembly
383,COVID-19 could result in at least 20 million lost vehicle sales,https://www.automotiveworld.com/articles/covid-19-could-result-in-at-least-20-million-lost-vehicle-sales/,"April 6, 2020","The impact of the coronavirus on the auto industry will be severe, according to AlixPartners. Auto execs should prepare for impact—and for a post-COVID-19 world. By Martin Kahl",Automotive and Assembly
384,Driverless MaaS legislation should be built through collaboration,https://www.automotiveworld.com/articles/driverless-maas-legislation-should-be-built-through-collaboration/,"April 6, 2020",Understanding the legal environment of driverless MaaS will need continued innovation and cooperation. By Jack Hunsley,Automotive and Assembly
385,Hybrid-ethanol vehicles the go-to choice to electrify Brazil’s vehicle market,https://www.automotiveworld.com/articles/hybrid-ethanol-vehicles-the-go-to-choice-to-electrify-brazils-vehicle-market/,"April 6, 2020","Given Brazil’s unique ethanol penetration and high cost of ownership, the South American giant’s EV journey is likely to combine ethanol and electrification. By Jack Hunsley",Automotive and Assembly
386,Automotive industry faces a ‘post-COVID-19’ transition,https://www.automotiveworld.com/articles/automotive-industry-faces-a-post-covid-19-transition/,"April 3, 2020",The new normal created by the novel coronavirus could spell changes to everything from autonomous vehicle cockpits to factory floors. By Freddie Holmes,Automotive and Assembly
387,From surviving to thriving: Nio’s take on coronavirus success strategy,https://www.automotiveworld.com/articles/from-surviving-to-thriving-nios-take-on-coronavirus-success-strategy/,"April 3, 2020","Now is not an easy time to be a Chinese automaker with a focus on EVs, but Nio sees no alternative to full steam ahead. By Megan Lampinen",Automotive and Assembly
388,What does Nuro’s NHTSA exemption mean for driverless vehicle development?,https://www.automotiveworld.com/articles/what-does-nuros-nhtsa-exemption-mean-for-driverless-vehicle-development/,"April 3, 2020","In February 2020, NHTSA awarded its first AV exemption to Nuro.ai, but what precedent does this set for driverless vehicle development? By Jack Hunsley",Automotive and Assembly
389,Could now be the moment to double down on vehicle connectivity?,https://www.automotiveworld.com/articles/could-now-be-the-moment-to-double-down-on-vehicle-connectivity/,"April 3, 2020","As the COVID-19 pandemic continues, the need for greater vehicle connectivity is perhaps more prevalent than ever. By Jack Hunsley",Automotive and Assembly
